timestamp, value
datetime, int
T,
2015-10-27 20:19:53.250231, 425
2015-10-27 20:19:53.250297, 479
2015-10-27 20:19:53.266482, 511
2015-10-27 20:19:53.266589, 521
2015-10-27 20:19:53.266655, 522
2015-10-27 20:19:53.282166, 519
2015-10-27 20:19:53.282278, 517
2015-10-27 20:19:53.282346, 511
2015-10-27 20:19:53.298009, 511
2015-10-27 20:19:53.298084, 519
2015-10-27 20:19:53.298129, 523
2015-10-27 20:19:53.314069, 521
2015-10-27 20:19:53.314178, 523
2015-10-27 20:19:53.314245, 523
2015-10-27 20:19:53.314308, 525
2015-10-27 20:19:53.330134, 523
2015-10-27 20:19:53.330223, 518
2015-10-27 20:19:53.330287, 518
2015-10-27 20:19:53.346245, 515
2015-10-27 20:19:53.346337, 518
2015-10-27 20:19:53.346401, 521
2015-10-27 20:19:53.362147, 523
2015-10-27 20:19:53.362235, 517
2015-10-27 20:19:53.362300, 518
2015-10-27 20:19:53.378233, 526
2015-10-27 20:19:53.378334, 530
2015-10-27 20:19:53.378407, 529
2015-10-27 20:19:53.394116, 531
2015-10-27 20:19:53.394204, 539
2015-10-27 20:19:53.394268, 545
2015-10-27 20:19:53.410122, 551
2015-10-27 20:19:53.410211, 556
2015-10-27 20:19:53.410275, 555
2015-10-27 20:19:53.426047, 553
2015-10-27 20:19:53.426137, 560
2015-10-27 20:19:53.426201, 573
2015-10-27 20:19:53.442062, 580
2015-10-27 20:19:53.442152, 580
2015-10-27 20:19:53.442217, 586
2015-10-27 20:19:53.457889, 598
2015-10-27 20:19:53.457985, 608
2015-10-27 20:19:53.458050, 610
2015-10-27 20:19:53.474027, 613
2015-10-27 20:19:53.474120, 616
2015-10-27 20:19:53.474185, 617
2015-10-27 20:19:53.490033, 609
2015-10-27 20:19:53.490200, 597
2015-10-27 20:19:53.490271, 596
2015-10-27 20:19:53.505959, 590
2015-10-27 20:19:53.506053, 578
2015-10-27 20:19:53.506118, 568
2015-10-27 20:19:53.521850, 555
2015-10-27 20:19:53.522019, 538
2015-10-27 20:19:53.522085, 522
2015-10-27 20:19:53.538078, 510
2015-10-27 20:19:53.538238, 495
2015-10-27 20:19:53.538304, 481
2015-10-27 20:19:53.553969, 467
2015-10-27 20:19:53.554075, 449
2015-10-27 20:19:53.554140, 451
2015-10-27 20:19:53.554203, 454
2015-10-27 20:19:53.570051, 455
2015-10-27 20:19:53.570140, 455
2015-10-27 20:19:53.570205, 453
2015-10-27 20:19:53.586157, 448
2015-10-27 20:19:53.586247, 446
2015-10-27 20:19:53.586312, 447
2015-10-27 20:19:53.602145, 454
2015-10-27 20:19:53.602237, 455
2015-10-27 20:19:53.602302, 452
2015-10-27 20:19:53.617993, 450
2015-10-27 20:19:53.618083, 447
2015-10-27 20:19:53.618147, 446
2015-10-27 20:19:53.634093, 446
2015-10-27 20:19:53.634208, 447
2015-10-27 20:19:53.634273, 447
2015-10-27 20:19:53.649865, 453
2015-10-27 20:19:53.649956, 451
2015-10-27 20:19:53.650021, 446
2015-10-27 20:19:53.665976, 444
2015-10-27 20:19:53.666069, 446
2015-10-27 20:19:53.666133, 454
2015-10-27 20:19:53.681953, 457
2015-10-27 20:19:53.682045, 453
2015-10-27 20:19:53.682110, 450
2015-10-27 20:19:53.697884, 447
2015-10-27 20:19:53.697973, 448
2015-10-27 20:19:53.698089, 454
2015-10-27 20:19:53.713964, 457
2015-10-27 20:19:53.714055, 454
2015-10-27 20:19:53.714132, 458
2015-10-27 20:19:53.730092, 465
2015-10-27 20:19:53.730218, 467
2015-10-27 20:19:53.730285, 468
2015-10-27 20:19:53.745838, 466
2015-10-27 20:19:53.745927, 463
